lat,long,aptos_por_local,local_de_votacao,zona_eleitoral_nro,bairro,endereco,secoes_eleitorais,zona_eleitoral_nome,secao,PT,PMDB,PSDB,PSD
-46.782372,-23.7409,6098.0,EE. PROFESSORA AMÉLIA KERR NOGUEIRA,372.0,CLUBE DOS FUNCIONARIOS PUBLICOS COLONIA,"AV. FUNCIONÁRIOS PÚBLICOS, 1355, São Paulo",316ª; 329ª; 348ª; 356ª; 367ª; 383ª; 391ª; 402ª; 409ª; 423ª; 434ª; 441ª; 450ª; 458ª; 466ª; 620ª; 627ª; 636ª; 640ª; 646ª;,PIRAPORINHA,9142.0,1601.0,179.0,188.0,145.0
-46.709435,-23.74078,3836.0,EM. OLEGARIO MARIANO,381.0,JARDIM FLORESTA,"RUA ANTONIO BORGES DA FONSECA, 15, São Paulo",Da 1ª à 11ª.,PARELHEIROS,66.0,752.0,237.0,174.0,453.0
-46.706291,-23.740681,7009.0,EE. PROF. ALBERTO SALOTTI,381.0,JARDIM FLORESTA,"AV CARLOS OBERHUBER, 90, São Paulo",Da 223ª à 239ª; 507ª;,PARELHEIROS,4434.0,1339.0,404.0,317.0,806.0
-46.680512,-23.74049,4826.0,EE. EVANDRO CAVALCANTI LINS E SILVA,371.0,PARQUE GRAJAU,"RUA CARMELA TERRANOVA RAIMONDI, 47, São Paulo",601ª; 608ª; 614ª; 625ª; 637ª; 642ª; 652ª; 659ª; 666ª; 673ª; 684ª; 698ª; 709ª; 725ª;,GRAJAÚ,9193.0,658.0,148.0,210.0,1006.0
-46.696281,-23.73963,5266.0,EE. FRANCISCO ROSWELL FREIRE,371.0,PARQUE BRASIL,"RUA LOUIS DAQUIM, 199, São Paulo",Da 169ª à 181ª; 630ª;,GRAJAÚ,2905.0,751.0,205.0,235.0,836.0
-46.686432,-23.739506,2519.0,EE. PARQUE NOVO GRAJAÚ,371.0,PARQUE AMERICA,"RUA AUGUSTO TEIXEIRA, 101, São Paulo",671ª; 681ª; 690ª; 697ª; 704ª; 714ª; 721ª; 763ª;,GRAJAÚ,5641.0,369.0,123.0,91.0,648.0
-46.691242,-23.739485,4413.0,EE. PROFA. NAIR TOLEDO DAMIÃO,371.0,PARQUE AMERICA,"AV. ROSÁLIA IANNINI CONDE, 55, São Paulo",425ª; 450ª; 478ª; 501ª; 517ª; 523ª; 537ª; 553ª; 563ª; 570ª; 580ª; 587ª;,GRAJAÚ,6284.0,528.0,149.0,197.0,1236.0
-46.711735,-23.738054,4018.0,EE. PROFA. VERA ATHAYDE PEREIRA,381.0,JARDIM VISTA ALEGRE,"RUA LECONTE DE LISLE, 300, São Paulo",Da 240ª à 250ª.,PARELHEIROS,2695.0,858.0,236.0,176.0,494.0
-46.707771,-23.73793,5232.0,EM. PROF. MILTON ABREU FERREIRA DE ALBUQUERQUE,381.0,JARDIM ROSALINA,"RUA GEORGINA BOCHIGLIERI, 317, São Paulo",Da 62ª à 76ª.,PARELHEIROS,1035.0,1145.0,282.0,304.0,597.0
-46.694534,-23.736313,7615.0,EE. PROF. CARLOS AYRES,371.0,PARQUE BRASIL,"AV. DONA BELMIRA MARIN, 595, São Paulo",Da 53ª à 72ª; 243ª;,GRAJAÚ,1493.0,1132.0,263.0,383.0,1421.0
-46.78944,-23.73608,4109.0,EE. DR. HONÓRIO MONTEIRO,372.0,CHACARA SONHO AZUL,"TRAVESSA MAGONDI, 80, São Paulo",288ª; 291ª; 295ª; 300ª; 305ª; 310ª; 326ª; 353ª; 370ª; 388ª; 403ª; 629ª; 644ª; 657ª;,PIRAPORINHA,5559.0,798.0,188.0,349.0,117.0
-46.702507,-23.733934,5315.0,EE. PROF. GIULIO DAVID LEONE,280.0,JARDIM PRESIDENTE,"RUA RIBEIRA DO VOUGA, 91, São Paulo",Da 488ª à 496ª; 559ª; 589ª; 628ª; 662ª; 867ª; 886ª;,CAPELA DO SOCORRO,8619.0,1115.0,241.0,237.0,605.0
-46.782219,-23.7339,6241.0,EE. DOM AGUINELO CARDEAL ROSSI,372.0,PARQUE RESIDENCIAL VERA CRUZ,"AV. DOS FUNCIONÁRIOS PÚBLICOS,1860, São Paulo",Da 475ª à 476ª; 479ª; 496ª; 501ª; 510ª; 518ª; 530ª; 540ª; 555ª; 562ª; 570ª; 582ª; 588ª; 592ª; 595ª; 626ª; 656ª; 660ª;,PIRAPORINHA,10511.0,1706.0,184.0,200.0,122.0
-46.711807,-23.733812,948.0,EE. REGINA MIRANDA BRANT DE CARVALHO,381.0,ENGENHEIRO MARSILAC,"RUA FILOMENA BELMONTE, 75, São Paulo",292ª; 299ª; 449ª;,PARELHEIROS,1040.0,186.0,196.0,37.0,75.0
-46.69931,-23.733101,4835.0,EMEF. JOÃO DE DEUS CARDOSO DE MELLO,280.0,JARDIM PRESIDENTE,"R MANOEL VITORINO PEREIRA, 220, São Paulo",Da 365ª à 376ª; 711ª;,CAPELA DO SOCORRO,5157.0,805.0,223.0,307.0,807.0
-46.695042,-23.732714,4187.0,EE. MAESTRO HEITOR VILLA-LOBOS,280.0,PARQUE DAS ARVORES,"AVENIDA DO ARVOREIRO, 107, São Paulo",708ª; 722ª; 729ª; 738ª; 749ª; 758ª; 767ª; 777ª; 787ª; 800ª; 818ª;,CAPELA DO SOCORRO,8353.0,559.0,222.0,194.0,869.0
-46.717918,-23.73225,4900.0,EE. HOMERO VAZ DO AMARAL,381.0,JARDIM KIOTO,"RUA BREST, 2, São Paulo",Da 147ª à 156ª; 207ª; 263ª; 318ª;,PARELHEIROS,2303.0,1046.0,361.0,199.0,532.0
-46.685928,-23.73139,5179.0,EE. PROFª CLARICE SEIKO IKEDA CHAGAS,280.0,JARDIM GUANHEMBU,"AVENIDA PAULO COSTA RIBEIRO BASTOS, S/N, São Paulo",709ª; 721ª; 734ª; 744ª; 756ª; 768ª; 780ª; 794ª; 805ª; 810ª; 820ª; 838ª; 842ª;,CAPELA DO SOCORRO,10121.0,561.0,168.0,203.0,1929.0
-46.70942700000001,-23.730436,7873.0,EE. MADEMOISELLE PERILLIER,280.0,JARDIM DAS IMBUIAS,"RUA CAROLINA MICHAELIS, 138, São Paulo",680ª; 683ª; 686ª; 689ª; 691ª; 694ª; 699ª; 702ª; 718ª; 723ª; 732ª; 742ª; 750ª; 762ª; 769ª; 776ª; 783ª; 795ª; 801ª; 807ª; 875ª; 881ª;,CAPELA DO SOCORRO,16438.0,2216.0,391.0,344.0,895.0
-46.709782,-23.728411,1910.0,EMEI. LUÍS TRAVASSOS,280.0,JARDIM BONITO,"RUA SANTO ANTONIO DO CÂNTARO, 88, São Paulo",813ª; 826ª; 843ª; 848ª; 854ª;,CAPELA DO SOCORRO,4184.0,572.0,107.0,81.0,174.0
-46.691036,-23.727459,3264.0,EE. ITIRO MUTO,371.0,PARQUE AMERICA,"RUA PAULO ARAÚJO NOVAES, 190, São Paulo",603ª; 609ª; 615ª; 636ª; 648ª; 660ª; 670ª; 683ª; 699ª; 716ª;,GRAJAÚ,6539.0,402.0,131.0,139.0,723.0
-46.698334,-23.726767,2953.0,CEU. EMEF VILA RUBÍ,280.0,VILA RUBI,"RUA DOMINGOS TARROSO, 101, São Paulo",797ª; 812ª; 823ª; 837ª; 841ª; 846ª; 852ª; 864ª; 872ª; 883ª;,CAPELA DO SOCORRO,8427.0,452.0,94.0,166.0,542.0
-46.686008,-23.726646,6277.0,EE. PROF. ADOLFO CASAIS MONTEIRO,280.0,PARQUE COLONIAL,"AVENIDA MANUEL ALVES SOARES, 659, São Paulo",679ª; 682ª; Da 684ª à 685ª; 688ª; 690ª; Da 692ª à 693ª; 695ª; Da 697ª à 698ª; Da 700ª à 701ª; 703ª; 712ª; 858ª;,CAPELA DO SOCORRO,11257.0,838.0,230.0,261.0,1997.0
-46.788319,-23.725201,7774.0,EE. PROFESSOR SAMUEL MORSE,372.0,JARDIM CAPELA,"AVENIDA JOSÉ ESTIMA FILHO,S/N, São Paulo",418ª; 432ª; 444ª; 453ª; 463ª; 474ª; 481ª; 490ª; 499ª; 508ª; 517ª; 531ª; 539ª; 553ª; 563ª; 572ª; 584ª; 593ª; 598ª; 610ª;,PIRAPORINHA,10322.0,1577.0,451.0,771.0,192.0
-46.698521,-23.72488,4933.0,EE. JERÔNYMO MONTEIRO,280.0,VILA RUBI,"RUA JOAQUIM DOS SANTOS, 539, São Paulo",Da 377ª à 388ª; 836ª;,CAPELA DO SOCORRO,5426.0,814.0,210.0,303.0,911.0
-46.756195,-23.723558,3450.0,EMEF TERESA MARGARIDA DA SILVA E ORTA,372.0,VILA GILDA,"RUA ENGENHEIRO MILTON ALVARENGA PEIXOTO,20, São Paulo",528ª; 552ª; 559ª; 568ª; 576ª; 585ª; 590ª; 599ª; 607ª; 623ª; 634ª; 639ª; 647ª; 653ª; 659ª;,PIRAPORINHA,9019.0,562.0,63.0,167.0,113.0
-46.686916,-23.72312,589.0,EMEI. ÂNGELO KRETÃ,280.0,JARDIM EDITH,"RUA NOVA DELHI, 560, São Paulo",856ª; 870ª; 876ª; 880ª;,CAPELA DO SOCORRO,3482.0,70.0,14.0,33.0,182.0
-46.702026,-23.722443,5260.0,EMEF. DR. AFRÂNIO DE MELLO FRANCO,280.0,JARDIM CLIPER,"RUA ACAMBARO, 39, São Paulo",Da 355ª à 364ª; 605ª; 633ª; 835ª; 868ª;,CAPELA DO SOCORRO,6536.0,839.0,260.0,322.0,963.0
-46.770321,-23.72119,4228.0,EE. SOICHI MABE,372.0,JARDIM ARACATI,"RUA AMARO GOMES, S/N, São Paulo",313ª; 324ª; 336ª; 347ª; 362ª; 378ª; 387ª; 392ª; 401ª; 421ª; 600ª; 631ª; 650ª; 662ª;,PIRAPORINHA,6204.0,748.0,99.0,215.0,123.0
-46.77045800000001,-23.72072,4825.0,EE. JARDIM ARACATI II,372.0,JARDIM ARACATI,"RUA MARCELINO LEITÃO DE OLIVEIRA, S/N, São Paulo",431ª; 442ª; 451ª; 461ª; 472ª; 478ª; 485ª; 493ª; 500ª; 505ª; 515ª; 519ª; 603ª; 622ª;,PIRAPORINHA,6977.0,879.0,121.0,196.0,135.0
-46.679176,-23.719427,5404.0,EE. PROF. ALEXANDRE ANSALDO MOZZILLI,280.0,JARDIM MARIA RITA,"RUA DR. FRANCISCO LOUREIRO, 180, São Paulo",714ª; 727ª; 737ª; 745ª; 759ª; 772ª; 782ª; 790ª; 804ª; 817ª; 839ª; 847ª; 855ª; 866ª;,CAPELA DO SOCORRO,11054.0,1076.0,159.0,214.0,1273.0
-46.703682,-23.719145,8003.0,EE. PROF. JOSÉ VIEIRA DE MORAES,280.0,RIO BONITO,"RUA FREDERICO RENE DE JAEGHER, 206, São Paulo",Da 337ª à 354ª; 552ª; 570ª; 834ª;,CAPELA DO SOCORRO,8175.0,1274.0,364.0,480.0,1744.0
-46.782833,-23.718712,6360.0,EE. JARDIM CAPELA IV,372.0,SITIO VALE VERDE,"ESTRADA DA BARONESA,100, São Paulo",377ª; 420ª; 426ª; 495ª; 548ª; 609ª; 612ª;,PIRAPORINHA,3487.0,359.0,114.0,126.0,65.0
-46.782833,-23.718712,6360.0,EE. PROFESSOR ORLANDO MENDES DE MORAES,372.0,PARQUE DO LAGO,"ESTRADA DA BARONESA,100, São Paulo",190ª; 193ª; Da 201ª à 202ª; 209ª; 213ª; 219ª; Da 229ª à 231ª; 238ª; 241ª;,PIRAPORINHA,2596.0,717.0,193.0,225.0,126.0
-46.69001,-23.716511,5975.0,EMEF. PAULO SETUBAL,280.0,JARDIM ANA LUCIA,"RUA FRANCISCO DE CALDAS, 50, São Paulo",Da 515ª à 521ª; 553ª; 579ª; Da 592ª à 593ª; 625ª; 638ª; 833ª; 861ª;,CAPELA DO SOCORRO,8900.0,812.0,239.0,283.0,1563.0
-46.634121,-23.714912,265.0,EE. PROFª ROSA INÊS BORNIA MOREIRA (SETE PRAIAS),418.0,SETE PRAIAS,"ESTRADA DO ALVARENGA, 5112, São Paulo",419ª; 422ª; 434ª; 446ª;,PEDREIRA,1721.0,63.0,12.0,9.0,6.0
-46.634121,-23.714909,4041.0,EE. LUIZA MARCELINA BRANCA CHAIB,418.0,SETE PRAIAS,"ESTRADA DO ALVARENGA, 5110, São Paulo",Da 179ª à 189ª.,PEDREIRA,2024.0,718.0,183.0,279.0,140.0
-46.69606,-23.714581,845.0,EMEF GENY MARIA MUNIZ ALMEIDA KLEIN PUSSINELLI,280.0,VILA SANTA MARIA,"RUA ANTONIO CALIXTO, S/N, São Paulo",828ª; 853ª; 865ª; 879ª;,CAPELA DO SOCORRO,3425.0,138.0,44.0,36.0,236.0
-46.691315,-23.714041,4573.0,EMEF. PROFª MARINA MELANDER COUTINHO,280.0,JARDIM REGIS,"AVENIDA RUBENS MONTANARO DE BORBA, 862, São Paulo",710ª; 726ª; 733ª; 743ª; 751ª; 763ª; 771ª; 781ª; 793ª; 802ª; 811ª; 825ª;,CAPELA DO SOCORRO,9209.0,626.0,218.0,149.0,1350.0
-46.78035300000001,-23.712709,4176.0,EE. GIL VICENTE,372.0,PARQUE DO LAGO,"RUA CEL. FLORIANO ÁLVARO, 57O, São Paulo",317ª; 349ª; 384ª; 419ª; 443ª; 471ª; 494ª; 513ª; 543ª; 569ª; 596ª; 615ª; 645ª; 665ª;,PIRAPORINHA,7023.0,587.0,181.0,210.0,136.0
-46.694771,-23.712219,6079.0,EE. PROF. DR. LAERTE RAMOS DE CARVALHO,280.0,VILA SANTA MARIA,"RUA ANÍBAL DOS ANJOS CARVALHO, 5, São Paulo",Da 110ª à 124ª; 590ª; 668ª;,CAPELA DO SOCORRO,3013.0,826.0,283.0,354.0,1722.0
-46.700516,-23.71158,6666.0,EE. PROFª  BEATRIZ LOPES,280.0,CIDADE DUTRA,"RUA GUARUVA, 384, São Paulo",Da 80ª à 95ª; 561ª;,CAPELA DO SOCORRO,1961.0,616.0,306.0,486.0,1707.0
-46.704082,-23.710508,2089.0,CEU. EMEI PROF. MILTON SANTOS,280.0,CIDADE DUTRA,"AVENIDA INTERLAGOS, 7350, São Paulo",809ª; 819ª; 827ª; 845ª; 851ª; 869ª; 882ª;,CAPELA DO SOCORRO,5902.0,168.0,128.0,124.0,573.0
-46.704456,-23.709913,4610.0,CEU. EMEF CIDADE DUTRA,280.0,CIDADE DUTRA,"RUA CRISTINA DE VASCONCELOS CECCATO, 111, São Paulo",715ª; 719ª; 731ª; 753ª; 765ª; 773ª; 775ª; 779ª; 785ª; 792ª; 799ª; 806ª;,CAPELA DO SOCORRO,9192.0,437.0,271.0,284.0,1245.0
-46.6987,-23.709681,5640.0,EMEF. DR. MIGUEL VIEIRA FERREIRA,280.0,CIDADE DUTRA,"PRAÇA ESCOLAR, S/N, São Paulo",Da 96ª à 109ª; 564ª;,CAPELA DO SOCORRO,1999.0,564.0,277.0,376.0,1519.0
-46.685799,-23.70952,5734.0,EE. MAESTRO CALLIA,280.0,JARDIM LALLO,"RUA JOB VAZ DO AMARAL, 139, São Paulo",Da 660ª à 661ª; 675ª; 687ª; 696ª; 704ª; 724ª; 747ª; 764ª; 778ª; 796ª; 808ª; 832ª; 860ª; 873ª; 887ª;,CAPELA DO SOCORRO,12152.0,993.0,172.0,214.0,1640.0
-46.691135,-23.707281,1938.0,EMEI. SÉRGIO CARDOSO,280.0,JARDIM SATELITE,"RUA DJALMA PESSOLATO, 57, São Paulo",705ª; 735ª; 761ª; 786ª; 821ª;,CAPELA DO SOCORRO,3808.0,180.0,69.0,102.0,686.0
-46.68594,-23.704178,5455.0,EMEF. ENGENHEIRO JOSÉ AMADEI,280.0,JARDIM SATELITE,"RUA RAIMUNDO LOPES, 115, São Paulo",Da 125ª à 135ª; 636ª; 754ª; 822ª; 863ª;,CAPELA DO SOCORRO,4505.0,852.0,182.0,292.0,1452.0
-46.644222,-23.703615,9294.0,CEI CENTRO EDUCACIONAL UNIFICADO ALVARENGA,418.0,BALNEÁRIO SÃO FRANCISCO,"ESTRADA DO ALVARENGA, 3752, São Paulo",Da 344ª à 346ª; 362ª; 432ª; 438ª; 442ª; 445ª; 449ª;,PEDREIRA,3603.0,243.0,65.0,67.0,56.0
-46.644222,-23.703615,9294.0,EMEF CENTRO EDUCACIONAL UNIFICADO ALVARENGA,418.0,BALNEÁRIO SÃO FRANCISCO,"ESTRADA DO ALVARENGA, 3752, São Paulo",Da 324ª à 333ª.,PEDREIRA,3285.0,674.0,196.0,204.0,161.0
-46.644222,-23.703615,9294.0,EMEI CENTRO EDUCACIONAL UNIFICADO ALVARENGA,418.0,BALNEÁRIO SÃO FRANCISCO,"ESTRADA DO ALVARENGA, 3752, São Paulo",Da 334ª à 343ª.,PEDREIRA,3385.0,559.0,158.0,214.0,180.0
-46.633564,-23.703243,5926.0,EE. BENTO PEREIRA DA ROCHA,418.0,VILA GUACURI,"RUA GEORGE BENDA, 80, São Paulo",Da 226ª à 239ª; 376ª;,PEDREIRA,3631.0,1182.0,252.0,338.0,191.0
-46.791576,-23.703192,2490.0,EE. PROFESSORA JOSEPHINA CINTRA DAMIÃO,372.0,CHACARA NANI,"ESTRADA DO JARARAU,152, São Paulo",319ª; 358ª; 393ª; 437ª; 482ª; 547ª; 608ª; 619ª; 651ª;,PIRAPORINHA,4414.0,678.0,78.0,114.0,111.0
-46.640087,-23.702017,2480.0,EMEF. PADRE ALDO DA TOFORI,418.0,PARQUE DOROTÉIA,"RUA MIGUEL FLETA, N. 167, São Paulo",374ª; 385ª; 394ª; 399ª; 404ª; 425ª; 431ª; 441ª; 451ª;,PEDREIRA,3704.0,496.0,140.0,145.0,103.0
-46.636902,-23.70141,4208.0,EE. PADRE PASQUALE FILIPPELLI,418.0,VILA GUACURI,"RUA PAULINO ALVES ESCUDEIRO, 240, São Paulo",Da 315ª à 323ª; 382ª; 396ª;,PEDREIRA,3649.0,838.0,240.0,218.0,142.0
-46.643623,-23.701191,5615.0,EE. DOUTOR AYRES NETO,418.0,PARQUE DOROTÉIA,"RUA JOSÉ FLÁVIO PEREIRA, 173, São Paulo",Da 166ª à 178ª; 355ª; 456ª;,PEDREIRA,3047.0,1054.0,366.0,331.0,241.0
-46.686401,-23.701122,1180.0,EMEI. DR. ALBERT SABIN,280.0,VILA DA PAZ,"RUA JOÃO PAULO DA SILVA, 259, São Paulo",789ª; 815ª; 844ª; 871ª;,CAPELA DO SOCORRO,3319.0,194.0,85.0,81.0,133.0
-46.650742,-23.70056,5676.0,EE. PROF. EUGÊNIO ZERBINI,418.0,BALNEÁRIO SÃO FRANCISCO,"RUA DOS PIAVUNAS, 10-B, São Paulo",Da 190ª à 203ª; 413ª; 460ª;,PEDREIRA,3624.0,1037.0,300.0,394.0,276.0
-46.76408,-23.700411,5501.0,EE. PROFESSOR HERCULANO DE FREITAS,372.0,ALTO DA RIVIERA,"RUA OLIVIER BACHELIN, 07, São Paulo",314ª; 334ª; 363ª; 386ª; 404ª; 430ª; 452ª; 470ª; 489ª; 503ª; 522ª; 551ª; 575ª; 597ª; 611ª;,PIRAPORINHA,7001.0,982.0,121.0,296.0,119.0
-46.704941,-23.69955,5235.0,EE. PADRE FRANCISCO JOÃO DE AZEVEDO,280.0,PARQUE DO CASTELO,"RUA ALCINDO FERREIRA, 2, São Paulo",Da 56ª à 67ª; 615ª; 713ª; 746ª;,CAPELA DO SOCORRO,2812.0,492.0,320.0,465.0,1224.0
-46.783112,-23.69906,4092.0,EMEF. ANTONIO ESTANISLAU DO AMARAL,20.0,PARQUE NOVO SANTO AMARO,"RUA CERDEIRA, 07, São Paulo",Da 291ª à 301ª; 346ª;,VALO VELHO,3602.0,793.0,116.0,236.0,143.0
-46.671169,-23.697901,4322.0,EE. MANUEL BORBA GATO,418.0,JARDIM PEDREIRA,"ESTRADA DO ALVARENGA, 179, São Paulo",Da 107ª à 117ª.,PEDREIRA,1232.0,572.0,239.0,400.0,475.0
-46.773449,-23.697851,2121.0,EMEI PROFESSORA ASTROGILDA DE ABREU SEVILHA,372.0,JARDIM NAKAMURA,"RUA IGNÁCIO PARREIRA NEVES,15, São Paulo",341ª; 381ª; 417ª; 454ª; 488ª; 535ª;,PIRAPORINHA,2616.0,431.0,53.0,141.0,46.0
-46.773434,-23.697849,5245.0,EMEF PROFESSOR CLEMENTE PASTORE,372.0,JARDIM NAKAMURA,"RUA INÁCIO PARREIRAS NEVES ,17, São Paulo",Da 112ª à 123ª; 179ª; 521ª; 658ª;,PIRAPORINHA,2768.0,981.0,131.0,369.0,136.0
-46.784641,-23.697666,4985.0,EE. JOSÉ PORPHYRIO DA PAZ,20.0,PARQUE NOVO SANTO AMARO,"RUA JOSÉ ALVES DA SILVA, 870, São Paulo",Da 281ª à 290ª; 355ª; 361ª; 369ª; 376ª; 382ª; 391ª;,VALO VELHO,5089.0,1079.0,138.0,288.0,153.0
-46.701679,-23.697664000000003,4194.0,EE. PROF. JAYR DE ANDRADE,280.0,JORDANOPOLIS,"RUA LUIZ VIANA, 110, São Paulo",706ª; 728ª; 740ª; 757ª; 774ª; 784ª; 798ª; 814ª; 824ª; 840ª; 849ª;,CAPELA DO SOCORRO,8614.0,820.0,185.0,191.0,512.0
-46.766739,-23.696092,3209.0,EE. JARDIM CAPELA II,372.0,SITIO VALE VERDE,"RUA PROJETADA,64, São Paulo",247ª; 251ª; 253ª; 256ª; 260ª; Da 266ª à 267ª; 271ª; 344ª; 354ª;,PIRAPORINHA,2769.0,631.0,125.0,170.0,86.0
-46.777672,-23.695869,4389.0,EE. OSCAR PEREIRA MACHADO,372.0,JARDIM NAKAMURA,"RUA MIGUEL DIONÍSIO DO VALE, S/N, São Paulo",183ª; 192ª; 194ª; 210ª; 212ª; 224ª; 239ª; 249ª; 255ª; 265ª; 277ª; 520ª; 581ª;,PIRAPORINHA,3601.0,785.0,117.0,281.0,115.0
-46.789257,-23.69484,3084.0,EE. RENATA GRAZIANO,20.0,JARDIM GUARUJA,"RUA ARNALDO DANIEL, 100, São Paulo",Da 317ª à 321ª; 343ª; 352ª; 364ª; 372ª; 379ª; 383ª; 390ª; 396ª;,VALO VELHO,4574.0,867.0,43.0,167.0,90.0
-46.655541,-23.69482,5079.0,EMEF. DEPUTADO JOÃO SUSSUMU HIRATA,418.0,JARDIM OFÉLIA,"ESTRADA DO ALVARENGA, 2113, São Paulo",Da 69ª à 80ª; 411ª; 423ª;,PEDREIRA,1728.0,843.0,239.0,392.0,429.0
-46.648743,-23.694151,5506.0,EMEF. PROFª ISABEL VIEIRA FERREIRA,418.0,PARQUE PRIMAVERA,"RUA DAS ORQUÍDEAS, 130, São Paulo",Da 43ª à 54ª; 352ª; 365ª;,PEDREIRA,1299.0,1099.0,258.0,377.0,253.0
-46.797611,-23.693062,4713.0,EE. JOITI HIRATA,20.0,CHACARA SANTA MARIA,"RUA LUAR DO SERTÃO, 160, São Paulo",Da 188ª à 201ª.,VALO VELHO,2723.0,1139.0,154.0,329.0,126.0
-46.652828,-23.692999,7976.0,EMEF. PROF. MARIO SCHONBERG,418.0,JARDIM OFÉLIA,"RUA PAPA GREGÓRIO MAGNO, 133, São Paulo",Da 288ª à 301ª; 360ª; 370ª; 375ª; 381ª; 386ª; 388ª; 395ª;,PEDREIRA,6778.0,1527.0,337.0,438.0,571.0
-46.74239,-23.69281,4143.0,EE. EUGÊNIO MARIZ DE OLIVEIRA NETTO,372.0,CHACARA VISTA ALEGRE,"RUA DONA VIRGÍNIA, 100, São Paulo",318ª; 352ª; 368ª; 394ª; 424ª; 455ª; 483ª; 509ª; 542ª; 583ª; 605ª; 613ª; 642ª; 661ª;,PIRAPORINHA,6949.0,718.0,159.0,298.0,70.0
-46.6963,-23.692699,3980.0,EE. DEPUTADO AURÉLIO CAMPOS,280.0,VILA DA PAZ,"RUA OLIMPIO DE OLIVEIRA CHALEGRE, 137, São Paulo",Da 510ª à 514ª; 603ª; 609ª; 716ª; 736ª; 760ª;,CAPELA DO SOCORRO,5984.0,728.0,251.0,299.0,453.0
-46.703041,-23.692619,5294.0,EMEF. PLÁCIDO DE CASTRO,280.0,VILA FRIBURGO,"RUA ANTONIO MESQUITA PEREIRA, 78, São Paulo",Da 68ª à 79ª; 830ª; 859ª;,CAPELA DO SOCORRO,2571.0,500.0,353.0,527.0,1193.0
-46.76059,-23.692142,4284.0,EE. OSWALD DE ANDRADE,372.0,JARDIM HERCULANO,"RUA JOSÉ CARLOS DOS SANTOS MARQUES,72, São Paulo",Da 143ª à 153ª; 643ª;,PIRAPORINHA,2271.0,570.0,185.0,277.0,151.0
-46.66563,-23.691469,5614.0,EMEF. DESEMBARGADOR MANOEL CARLOS DE FIGUEIREDO FERRAZ,418.0,JARDIM PEDREIRA,"RUA PROF. CORREA BRITO, 355, São Paulo",Da 55ª à 68ª; 408ª;,PEDREIRA,1269.0,1067.0,316.0,374.0,422.0
-46.76572,-23.691443,4312.0,EE. PROFESSOR FLÁVIO LA SELVA,372.0,VILA SANTA LÚCIA,"RUA CARMELO CALI, 240, São Paulo",259ª; 269ª; 278ª; 286ª; 297ª; 311ª; 321ª; 335ª; 429ª; 460ª; 525ª;,PIRAPORINHA,3770.0,549.0,104.0,204.0,234.0
-46.644013,-23.690985,7842.0,EE. PADRE TIAGO ALBERIONI,351.0,CIDADE JULIA,"AVENIDA  ANGELO CRISTIANINI, 1434, São Paulo",Da 305ª à 319ª; 675ª; 682ª; 686ª; 698ª; Da 702ª à 703ª;,CIDADE ADEMAR,8826.0,1599.0,277.0,591.0,252.0
-46.648529,-23.690958,4272.0,EE. PROF. JOÃO ERNESTO DE SOUZA CAMPOS,418.0,VILA MISSIONÁRIA,"RUA MONSENHOR JOSÉ MARINONI, 22, São Paulo",Da 20ª à 29ª.,PEDREIRA,245.0,1029.0,155.0,294.0,345.0
-46.701672,-23.690912,1733.0,EMEI. VIRIATO CORREIA,280.0,VILA FRIBURGO,"RUA BENTO RODRIGUES BASTOS, 25, São Paulo",788ª; 803ª; 816ª; 829ª; 862ª;,CAPELA DO SOCORRO,4098.0,127.0,162.0,147.0,411.0
-46.760281,-23.689981,324.0,CEI KAGOHARA,372.0,JARDIM KAGOHARA,"RUA DAS FERMATAS, 120, São Paulo",554ª; 606ª;,PIRAPORINHA,1160.0,47.0,11.0,17.0,8.0
-46.675232,-23.689575,2348.0,EMEF. PROF. JOÃO DE SOUZA FERRAZ,418.0,JARDIM PALMARES (ZONA SUL),"RUA RAFAEL CORREIA SAMPAIO, 291, São Paulo",Da 283ª à 287ª; 356ª; 453ª;,PEDREIRA,2234.0,230.0,167.0,195.0,287.0
-46.659359,-23.689182,4451.0,EMEF. ALMIRANTE SILVIO HECK,418.0,JARDIM ITAPURA,"RUA PEDRO NOGUEIRA DE PAZES, 199, São Paulo",Da 240ª à 249ª; 409ª; 426ª;,PEDREIRA,3280.0,857.0,232.0,263.0,322.0
-46.652439,-23.688801,6939.0,EE. PROF. DOUTOR LAURO PEREIRA TRAVASSOS,418.0,VILA MISSIONÁRIA,"RUA FREI FRANCISCO FERREIRA, 128, São Paulo",Da 30ª à 42ª; 379ª; 400ª; 402ª; 406ª;,PEDREIRA,2055.0,1408.0,242.0,388.0,578.0
-46.764919,-23.68865,2988.0,EMEI FRANCISCA JÚLIA DA SILVA,372.0,VILA SANTA LÚCIA,"RUA MARIA CORTADA CODORNIZ, S/N, São Paulo",Da 175ª à 176ª; 187ª; 208ª; 218ª; 228ª; 237ª; 248ª;,PIRAPORINHA,1677.0,435.0,88.0,189.0,134.0
-46.771839,-23.688561,7179.0,EMEF PROFESSOR MÁRIO MARQUES DE OLIVEIRA,372.0,JARDIM ANGELA (ZONA SUL),"RUA MARCELINO COELHO, 297, São Paulo",Da 64ª à 78ª.,PIRAPORINHA,1065.0,1119.0,203.0,410.0,279.0
